Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS
2025-06-24,166.66183161080377,167.95982401484335,165.87306016657053,166.51206970214844,40524300.0,153.8000030517578,156.97000122070312,153.63999938964844,154.7899932861328,25403324.0
2025-06-25,167.37074500344593,172.09342522608725,167.29086690480466,170.416015625,35479000.0,155.89999389648438,156.89999389648438,155.50999450683594,156.38999938964844,18240433.0
2025-06-26,172.16329217484034,173.42135306121023,169.67715325213413,173.27157592773438,31796700.0,156.8699951171875,161.10000610351562,156.4499969482422,160.5399932861328,40650557.0
2025-06-27,173.27158802075178,178.40363764116194,171.46438989107267,178.25387573242188,108140200.0,161.0,163.3000030517578,160.6999969482422,161.4499969482422,31989509.0
2025-06-30,180.50039372606906,180.949694682379,174.30998606031628,175.95742797851562,63378900.0,160.99000549316406,162.1999969482422,159.5,159.75999450683594,15842285.0
2025-07-01,175.46818749328466,175.81763700531283,173.26159900853952,175.56802368164062,35904500.0,160.00999450683594,160.44000244140625,157.72999572753906,160.05999755859375,17823415.0
2025-07-02,175.26848197683447,178.58335417760583,174.79922295185074,178.3636932373047,29128900.0,160.05999755859375,166.14999389648438,159.8300018310547,165.8800048828125,63315210.0
2025-07-03,178.22391365801445,179.39210218822254,176.7761594232363,179.2523193359375,21689700.0,166.0,168.77999877929688,165.2100067138672,165.91000366210938,60571824.0
2025-07-04,,,,,,165.91000366210938,166.49000549316406,162.0,163.00999450683594,22938753.0
2025-07-07,178.78304908898676,179.0226833705182,175.40827199123135,176.5165557861328,34175600.0,163.0,163.35000610351562,160.0500030517578,162.39999389648438,17469909.0
2025-07-08,177.5749242496101,177.67476043779465,172.54271112131266,174.09031677246094,40442500.0,162.4499969482422,162.89999389648438,161.60000610351562,161.97000122070312,11398248.0
2025-07-09,174.97894087050608,179.1624626362242,172.50278095171484,176.34681701660156,43025600.0,161.9499969482422,161.9499969482422,157.50999450683594,159.0,29839077.0
2025-07-10,175.35836349959487,178.15402063985096,174.11029683512743,177.34527587890625,29252400.0,160.0,161.5500030517578,159.27999877929688,160.66000366210938,17566887.0
2025-07-11,176.51656530489134,181.14938835134018,176.20704719654847,179.91131591796875,34282900.0,160.63999938964844,161.6199951171875,159.32000732421875,159.83999633789062,20689511.0
2025-07-14,180.7300224544814,183.3859118317051,179.40207776586954,181.2791748046875,32536600.0,159.83999633789062,161.1199951171875,159.3000030517578,160.44000244140625,15152964.0
2025-07-15,182.5272506181519,183.93507346834292,181.31913062189142,181.718505859375,33448300.0,160.25999450683594,160.85000610351562,157.9499969482422,159.0,17993051.0
2025-07-16,182.95659839065306,184.04490889196538,181.74846312672318,182.68701171875,33104200.0,159.0,159.27000427246094,157.0,157.3300018310547,14591157.0
2025-07-17,181.85827589550698,183.77530432362263,180.20083982993623,183.29605102539062,31992600.0,157.5,160.6999969482422,157.1199951171875,159.89999389648438,21733241.0
2025-07-18,185.113228386666,186.13165497814074,183.42585517412414,184.7737579345703,34014500.0,160.10000610351562,162.75,160.10000610351562,162.3699951171875,30728478.0
2025-07-21,185.9619181252415,189.99566255854273,185.86206670599856,189.80596923828125,45803100.0,162.5,165.60000610351562,162.49000549316406,163.02000427246094,29812899.0
2025-07-22,191.20380830960463,191.35357021159422,187.17006365240448,191.04405212402344,44660200.0,163.3000030517578,164.41000366210938,162.72999572753906,163.0399932861328,13615524.0
2025-07-23,191.20381577219638,192.23222149983224,188.88739669642578,189.93577575683594,58681900.0,163.25,164.13999938964844,161.8800048828125,162.77000427246094,14287149.0
2025-07-24,196.72525594978663,197.64383117376477,190.70458366341637,191.87277221679688,74881700.0,163.0,164.75,162.80999755859375,163.47999572753906,14377270.0
2025-07-25,191.68306935737266,194.02944081770818,190.96418172846938,192.88121032714844,39785900.0,163.5,163.58999633789062,161.0500030517578,161.42999267578125,12443495.0
2025-07-28,193.35047209995227,193.7498625541434,190.54482081320737,192.28213500976562,38139500.0,161.22999572753906,162.2899932861328,159.08999633789062,159.67999267578125,19296285.0
2025-07-29,192.13236281084488,195.61697034161693,191.78291329403916,195.44723510742188,41389200.0,158.1999969482422,162.4499969482422,158.1999969482422,161.69000244140625,15262937.0
2025-07-30,195.2974741739121,197.2943808004953,194.3888780023715,196.2260284423828,32445400.0,161.69000244140625,162.7899932861328,161.0500030517578,161.36000061035156,16083106.0
2025-07-31,195.40729975764043,195.68686545955075,190.79443520574372,191.60317993164062,51329200.0,161.0,162.1300048828125,156.55999755859375,157.94000244140625,26213891.0
2025-08-01,188.73762721302066,190.53484621084553,187.52950724447476,188.8374786376953,34832200.0,157.92999267578125,157.92999267578125,152.50999450683594,153.00999450683594,23927359.0
2025-08-04,189.9956738002762,194.96798225717674,189.82593856567027,194.7383270263672,31547400.0,153.5,159.9199981689453,153.5,159.55999755859375,30064719.0
2025-08-05,194.4088584088549,197.55398036609623,193.59011934927213,194.36891174316406,31602300.0,159.55999755859375,160.13999938964844,158.27999877929688,159.6199951171875,14441034.0
2025-08-06,194.19916035027438,196.32587068335496,193.37044231078846,195.7866973876953,21562900.0,159.6199951171875,159.8000030517578,157.8000030517578,158.66000366210938,13438851.0
2025-08-07,196.75520727948205,197.23446060352177,194.0294340028213,196.21604919433594,26321800.0,157.14999389648438,160.0,156.25999450683594,159.6699981689453,23159540.0
2025-08-08,196.9149587094283,202.29662132319493,196.86503299798275,201.10845947265625,39161800.0,159.5,159.9499969482422,157.00999450683594,157.9499969482422,11951173.0
2025-08-11,200.62921267003748,201.16837075965444,198.76210983585918,200.68911743164062,25832400.0,157.9499969482422,160.0,157.14999389648438,158.52000427246094,14325736.0
2025-08-12,201.0585431482033,204.18370696130674,200.27975076589462,203.02549743652344,30397900.0,158.52000427246094,161.64999389648438,158.5,160.16000366210938,20056598.0
2025-08-13,203.81428597106753,204.21366121456273,197.2045144743427,201.64764404296875,28342900.0,160.9600067138672,162.39999389648438,159.89999389648438,160.17999267578125,18079396.0
2025-08-14,201.18833871082708,204.12379383237695,200.91875205563483,202.62611389160156,25230400.0,160.02000427246094,160.60000610351562,154.8300018310547,155.3000030517578,47256126.0
2025-08-15,203.534714766441,206.12070520105007,200.96868242883633,203.58462524414062,34931400.0,,,,,
2025-08-18,203.8841712567715,204.9525236553874,202.17682455801943,203.1852569580078,18526600.0,158.0,159.0,156.0,157.9600067138672,61022494.0
2025-08-19,202.7159730378366,203.1253425488118,199.65072931767816,201.25823974609375,24240200.0,158.5,159.4600067138672,156.75999450683594,159.22999572753906,21224239.0
2025-08-20,200.41952632200108,200.9686786831588,196.29592455953664,199.01171875,28955500.0,158.1999969482422,162.75999450683594,158.02999877929688,161.9199981689453,28520245.0
2025-08-21,199.4410400390625,202.166813191516,199.12152768080315,199.4410400390625,19774600.0,161.9199981689453,162.5399932861328,161.19000244140625,161.50999450683594,17282594.0
2025-08-22,202.41643648326647,208.21744781149425,200.98865555430208,205.771240234375,42827000.0,161.25,161.27999877929688,158.10000610351562,158.5500030517578,16063984.0
2025-08-25,206.11069972619865,210.19438514977915,204.9624845680577,208.1675262451172,29928900.0,159.1999969482422,160.3300018310547,158.63999938964844,159.6300048828125,16376542.0
2025-08-26,207.18903343187435,207.52851912382437,205.3818354433132,206.81961059570312,28464100.0,159.16000366210938,159.16000366210938,154.63999938964844,155.02999877929688,19621100.0
2025-08-27,205.38184246485358,208.58688428789492,205.3319167524022,207.15908813476562,23022900.0,,,,,
2025-08-28,206.92944327697995,211.8917573213033,206.57997853322107,211.31265258789062,32339300.0,155.77999877929688,155.8699951171875,153.16000366210938,153.6300048828125,22269875.0
2025-08-29,210.1843914975452,214.3179874085232,209.87487342277922,212.5806884765625,39728400.0,154.5,155.10000610351562,153.0500030517578,154.47999572753906,16971859.0
2025-09-01,,,,,,154.47999572753906,156.36000061035156,153.6999969482422,156.1699981689453,10798622.0
2025-09-02,208.11761422314743,211.3525932568575,205.88107328271496,211.0231170654297,47523000.0,156.1699981689453,159.07000732421875,155.5,158.38999938964844,21202113.0
2025-09-03,225.86012385269166,230.95222645491896,224.44230678385503,230.30323791503906,103336100.0,158.39999389648438,168.0,158.39999389648438,167.85000610351562,82352014.0
2025-09-04,229.2947939629136,232.01058815431742,225.76027598883607,231.94070434570312,51684200.0,169.0,169.3000030517578,166.6199951171875,166.80999755859375,26316842.0
2025-09-05,231.84086323662245,235.39535470067108,231.5413241866342,234.63653564453125,46588900.0,167.0,168.0,165.94000244140625,167.67999267578125,16798170.0
2025-09-08,235.31608185012894,237.97434675109136,233.5172554040335,233.8870086669922,32474700.0,170.0,172.5,168.4600067138672,168.82000732421875,36402317.0
2025-09-09,234.0169206603603,240.3128053844981,233.07753270088136,239.47335815429688,38061000.0,169.3000030517578,169.72000122070312,167.99000549316406,169.14999389648438,14028910.0
2025-09-10,238.74382884116824,241.50203443312756,237.6945274082077,239.01365661621094,35141100.0,169.19000244140625,170.72999572753906,168.75,169.42999267578125,13128306.0
2025-09-11,239.7232054178332,242.09165136894262,236.09557331646107,240.21287536621094,30599300.0,169.35000610351562,170.89999389648438,168.4600067138672,169.41000366210938,13829526.0
2025-09-12,240.21286654309478,241.92175543476245,237.84442067897936,240.64259338378906,26771600.0,169.60000610351562,171.0,168.6300048828125,169.77999877929688,12119036.0
2025-09-15,244.5000723057695,252.24500622225327,244.5000723057695,251.44552612304688,58383800.0,169.77000427246094,170.1999969482422,168.6300048828125,169.22999572753906,10611401.0
2025-09-16,251.91521585326547,252.87457975705254,249.30692141357196,250.99581909179688,34109700.0,169.38999938964844,172.27000427246094,169.02000427246094,172.02000427246094,26629438.0
2025-09-17,251.0557800198683,251.43553649547647,246.11900683222018,249.36688232421875,34108000.0,172.5,172.89999389648438,169.35000610351562,171.36000061035156,21381306.0
2025-09-18,251.51547232528497,253.82397511354577,249.6367116291099,251.86524963378906,31239500.0,171.4600067138672,172.1999969482422,169.80999755859375,172.02999877929688,16413388.0
2025-09-19,253.08445699569828,255.83265939150547,251.64539584681071,254.55349731445312,55571400.0,172.10000610351562,172.6699981689453,170.60000610351562,171.47999572753906,25406461.0
2025-09-22,254.2636811395151,255.6128047936517,250.13639113793755,252.36492919921875,32290500.0,170.8000030517578,172.2100067138672,170.50999450683594,171.38999938964844,20970704.0
2025-09-23,252.8745862102155,254.1937306726042,250.31626206974443,251.49549865722656,26628000.0,171.4499969482422,173.80999755859375,171.1999969482422,173.2899932861328,24533561.0
2025-09-24,251.49550432970327,252.18505574615793,246.2789151995329,246.97845458984375,28201000.0,173.16000366210938,174.44000244140625,172.3800048828125,172.66000366210938,20168891.0
2025-09-25,244.24022750230412,246.32887284028934,240.58263166512353,245.6293182373047,31020400.0,172.89999389648438,173.85000610351562,171.86000061035156,172.3800048828125,17026549.0
2025-09-26,246.90849752367055,249.25695217808112,245.80921049475367,246.3788299560547,18503200.0,172.22000122070312,173.3699951171875,167.1999969482422,167.39999389648438,20157657.0
2025-09-29,247.6879914773483,250.98582213384148,242.61131034259105,243.89047241210938,32505800.0,167.60000610351562,170.27999877929688,167.55999755859375,168.97999572753906,16832342.0
2025-09-30,242.65128209661555,243.13096406959585,239.09361157011617,242.94110107421875,34724300.0,169.5,170.14999389648438,168.41000366210938,168.77000427246094,24553596.0
2025-10-01,240.59263270567308,246.13900797357311,238.45403213601972,244.7399139404297,31658200.0,169.0,169.74000549316406,166.1300048828125,167.50999450683594,17542776.0
2025-10-02,244.98974812584623,246.64866670301694,242.14162021805868,245.52940368652344,25483300.0,,,,,
2025-10-03,244.33018254314118,246.138996907564,241.5020306823554,245.1896209716797,30249600.0,168.1199951171875,174.74000549316406,168.1199951171875,173.2100067138672,55172705.0
2025-10-06,244.61999567020933,251.1557292673991,244.42012945214807,250.26629638671875,28894700.0,173.3000030517578,173.47999572753906,169.3000030517578,170.05999755859375,21474004.0
2025-10-07,248.10771903747053,250.27629875611288,245.35951661425605,245.59934997558594,23181300.0,170.39999389648438,172.1999969482422,170.39999389648438,171.42999267578125,19189843.0
2025-10-08,244.79988761332393,245.84918907751907,243.66063338889384,244.46009826660156,21307100.0,172.0,173.6300048828125,170.05999755859375,171.94000244140625,22662699.0
2025-10-09,244.3101967172578,244.60000044134677,238.99366696134817,241.3721160888672,27892100.0,172.7899932861328,177.82000732421875,172.77999877929688,176.4199981689453,68504717.0
2025-10-10,241.27216783484693,243.93043262992407,235.6858257251368,236.4153594970703,33180300.0,176.0,176.13999938964844,172.89999389648438,173.86000061035156,18085975.0
2025-10-13,240.05299046060216,244.34017953936018,239.55331729181,243.9904022216797,24995000.0,173.0,173.8000030517578,170.91000366210938,173.02999877929688,19386219.0
2025-10-14,241.07230809804528,246.95845730298234,240.35277752895155,245.28955078125,22111600.0,174.91000366210938,176.4499969482422,169.25,170.50999450683594,22082970.0
2025-10-15,247.0883778879278,251.94520161834686,245.82920701293574,250.86590576171875,27007700.0,170.8300018310547,174.0,170.11000061035156,173.24000549316406,15031989.0
2025-10-16,251.60541868813706,256.79201310331337,249.93651222042618,251.29562377929688,27997200.0,173.0,174.49000549316406,172.22000122070312,174.0,12205250.0
2025-10-17,250.59608169913423,254.05382673080507,247.64801305801078,253.13442993164062,29671600.0,173.60000610351562,174.30999755859375,170.99000549316406,172.22000122070312,21659007.0
2025-10-20,254.52352413042843,257.1617826336821,254.06381810029453,256.3822937011719,22350200.0,173.3000030517578,173.3000030517578,170.82000732421875,171.9499969482422,18049579.0
2025-10-21,254.5734808325197,254.71338870395212,243.99039197294186,250.29627990722656,47312100.0,172.39999389648438,173.25,172.10000610351562,172.77999877929688,2471987.0
2025-10-22,254.20372304336274,256.19241249616164,249.12704181794433,251.52548217773438,35029400.0,,,,,
2025-10-23,252.81462530948346,254.8732762688867,251.68537434804077,252.91456604003906,19901400.0,173.89999389648438,176.0800018310547,173.63999938964844,174.16000366210938,31472510.0
2025-10-24,256.412278354529,261.5089509442133,255.1531226659378,259.7501220703125,28655100.0,174.60000610351562,177.35000610351562,173.72000122070312,174.44000244140625,25226376.0
2025-10-27,264.6468909460984,269.9634205104271,264.10723541197956,269.0939636230469,35235200.0,175.88999938964844,177.89999389648438,175.52999877929688,176.66000366210938,23832477.0
2025-10-28,269.5137161039883,270.5530448339537,266.3257988486908,267.295166015625,29738600.0,177.35000610351562,182.05999755859375,177.02000427246094,181.80999755859375,59511794.0
2025-10-29,267.57498405043395,275.1600191542769,267.49504976173847,274.3905334472656,43580300.0,183.6699981689453,186.94000244140625,182.0500030517578,185.19000244140625,51610530.0
2025-10-30,291.3993974290424,291.3993974290424,279.87693527724974,281.2960205078125,74876000.0,184.39999389648438,185.19000244140625,182.63999938964844,184.35000610351562,24270977.0
2025-10-31,283.02486366213384,285.81304844327684,276.8489107040144,281.0061950683594,39267900.0,184.0,184.3000030517578,182.1199951171875,182.83999633789062,16041321.0
2025-11-03,281.9955439895644,285.3433603410046,279.61709481156873,283.5345458984375,29786000.0,182.39999389648438,184.10000610351562,181.8000030517578,182.6699981689453,16652212.0
2025-11-04,276.56908942406625,281.0861237356038,276.07941949471564,277.35858154296875,30078400.0,183.0,183.08999633789062,178.89999389648438,179.2899932861328,18746387.0
2025-11-05,278.6876991693174,286.23278206992967,277.15870054271744,284.1241455078125,31010300.0,179.2899932861328,179.2899932861328,179.2899932861328,179.2899932861328,0.0
2025-11-06,285.14348075532007,288.1615262521665,280.9562476047489,284.5638732910156,37173600.0,179.2899932861328,180.6699981689453,176.52000427246094,177.27000427246094,23664538.0
2025-11-07,283.0248465894465,283.59448127875606,275.0101005397699,278.647705078125,34479600.0,177.0,182.25,175.00999450683594,181.3699951171875,19165876.0
2025-11-10,284.23409016650885,290.6098939896417,282.6750818691635,289.9103698730469,29557300.0,182.02999877929688,182.50999450683594,180.1999969482422,181.47999572753906,18376132.0
2025-11-11,287.56189748708465,291.72918497214437,287.1321858980205,291.11956787109375,19842100.0,182.89999389648438,182.89999389648438,179.02000427246094,181.0399932861328,14109340.0
2025-11-12,291.4893355792204,291.8191369528623,283.504568014819,286.5225830078125,24829900.0,181.44000244140625,182.14999389648438,178.0,178.61000061035156,19037263.0
2025-11-13,282.15543354563385,282.65510670070455,277.0587612643864,278.3879089355469,29494000.0,184.0,184.0,175.10000610351562,176.64999389648438,82083661.0
2025-11-14,271.23257767900105,278.3778974858086,270.52305035910666,276.22930908203125,31647200.0,177.52000427246094,177.6999969482422,172.1199951171875,174.25999450683594,38345500.0
2025-11-17,285.59319216713175,293.7578650793077,283.38464532335746,284.83367919921875,52670200.0,175.1300048828125,175.25,172.6199951171875,173.1699981689453,28204282.0
2025-11-18,287.7318125744744,288.61121173854644,278.0181648979437,284.09417724609375,49158700.0,172.39999389648438,173.1199951171875,170.5500030517578,172.4499969482422,34278387.0
2025-11-19,286.9722907427786,303.6114007455407,286.44263841708545,292.61859130859375,68198900.0,172.4499969482422,173.89999389648438,172.05999755859375,173.2100067138672,19621610.0
2025-11-20,304.3409354639468,306.2197114167213,288.48131431646567,289.26080322265625,62025200.0,174.10000610351562,174.36000061035156,172.25999450683594,172.4600067138672,15968891.0
2025-11-21,296.2262391249899,303.7213362601199,293.6579118539212,299.464111328125,74137700.0,171.8000030517578,171.89999389648438,167.6999969482422,168.0,28412865.0
2025-11-24,310.9266228942269,319.27117069793417,309.39762425695875,318.3717346191406,85165100.0,168.0,168.3800048828125,165.17999267578125,165.36000061035156,31202769.0
2025-11-25,325.9967549915166,328.6150374741804,317.4423529194355,323.22857666015625,88632100.0,166.0,167.27000427246094,165.0800018310547,166.3300018310547,19983310.0
2025-11-26,320.4703785574214,324.287888914303,316.58293713459693,319.7408752441406,51373400.0,167.0,169.9499969482422,166.89999389648438,169.6699981689453,15044796.0
2025-11-27,,,,,,170.4499969482422,171.0,167.17999267578125,168.1300048828125,17546627.0
2025-11-28,323.15862038246837,326.6363566172421,316.5829348985448,319.970703125,26018600.0,168.1300048828125,169.0,167.2899932861328,167.9600067138672,11975539.0
2025-12-01,317.49233426982363,319.6409227326276,313.684827275924,314.6841735839844,41183000.0,169.0,169.64999389648438,167.6999969482422,168.6300048828125,11758473.0
2025-12-02,316.5329308632399,318.17187340075924,313.7047943107319,315.6035461425781,35854700.0,168.42999267578125,168.85000610351562,167.0,167.77999877929688,15355023.0
2025-12-03,315.68353592029735,321.369788644051,313.89469739870816,319.42108154296875,41838300.0,167.77999877929688,167.99000549316406,165.0,166.9199981689453,18873943.0
2025-12-04,322.0193865832628,322.14927599125497,314.4943097586067,317.4123840332031,31240900.0,167.8000030517578,167.97000122070312,166.1999969482422,166.77000427246094,11419966.0
2025-12-05,319.28113189003057,322.9487461411032,318.961364259978,321.0599670410156,28851700.0,167.0,167.64999389648438,165.0,167.11000061035156,33500436.0
2025-12-08,320.04998779296875,320.44000244140625,311.2200012207031,313.7200012207031,33909400.0,167.08999633789062,168.1999969482422,163.0,163.47000122070312,15772400.0
2025-12-09,312.3699951171875,317.989990234375,311.8999938964844,317.0799865722656,30194000.0,163.38999938964844,163.38999938964844,160.05999755859375,160.6699981689453,25766371.0
2025-12-10,315.8299865722656,321.30999755859375,314.67999267578125,320.2099914550781,33428900.0,161.0,163.67999267578125,160.80999755859375,162.22999572753906,22537548.0
2025-12-11,320.0799865722656,321.1199951171875,308.6000061035156,312.42999267578125,42353700.0,163.5,166.66000366210938,163.1699981689453,166.3800048828125,32603566.0
2025-12-12,313.70001220703125,314.8699951171875,305.55999755859375,309.2900085449219,35940200.0,167.60000610351562,172.5,167.39999389648438,171.88999938964844,41130927.0
2025-12-15,311.32000732421875,311.4200134277344,304.8800048828125,308.2200012207031,29151900.0,170.9499969482422,173.1699981689453,170.5,172.8699951171875,23254201.0
2025-12-16,304.95001220703125,310.7699890136719,302.5899963378906,306.57000732421875,30585000.0,172.6999969482422,172.6999969482422,169.25,169.8300018310547,22981935.0
2025-12-17,308.010009765625,308.0899963378906,296.1199951171875,296.7200012207031,43930400.0,170.08999633789062,171.3000030517578,169.66000366210938,170.33999633789062,11624504.0
2025-12-18,301.7200012207031,303.9599914550781,299.2300109863281,302.4599914550781,33303900.0,169.9199981689453,170.4499969482422,167.55999755859375,168.1199951171875,13152378.0
